,STATE,TIME,TSO4,TNO3,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,TOTAL_SO2,TOTAL_NO3,YEAR,MONTH
3365,VA,8-Aug,3.262725,0.33348125,0.917875,0.16793125,0.05029375,0.232675,0.11378125,0.1263,0.64465,1.213925,1.76646875,,2.19645625,1.52811875,8,Aug
3366,VA,9-Aug,2.69048,0.31556,0.757693333,0.19012,0.047513333,0.17994000000000002,0.08614,0.057353333,0.38196666700000004,0.8746533329999999,1.024053333,,1.2788266670000001,1.176286667,9,Aug
3367,VA,10-Aug,2.372273684,0.311642105,0.7348315790000001,0.156263158,0.049494737000000004,0.21708947399999998,0.07338421099999999,0.12174736800000001,0.391326316,0.9214263159999999,0.842984211,,1.104015789,1.218431579,10,Aug
3368,VA,11-Aug,2.6141736840000003,0.361042105,0.839252632,0.169652632,0.045857895,0.20041578899999998,0.0548,0.06295263200000001,0.511421053,0.9645315790000001,0.961842105,,1.302942105,1.3102368420000001,11,Aug
3369,VA,12-Aug,2.15073125,0.3502,0.63744375,0.14156875,0.03940625,0.17893125,0.05773125,0.091425,0.5639125,0.97244375,0.923325,,1.2994625,1.30718125,12,Aug
3370,VA,13-Aug,1.8070875,0.19323125,0.5867875,0.1246375,0.02770625,0.098,0.04961875,0.0313875,0.48490625,0.73169375,0.7021625,,1.0256,0.91328125,13,Aug
3371,VA,14-Aug,1.73251875,0.343375,0.5541375,0.1453875,0.044425,0.21876875,0.05383125,0.1139375,0.35886875,0.65219375,0.62844375,,0.86781875,0.9852,14,Aug
3372,VA,15-Aug,1.4570299999999998,0.351655,0.48349,0.14366500000000001,0.040619999999999996,0.184615,0.047855,0.11888499999999999,0.31171,0.7182,0.50965,,0.717555,1.0584200000000001,15,Aug
3373,VA,16-Aug,1.090345455,0.3351,0.351504545,0.145781818,0.042818182,0.18926818199999998,0.063618182,0.1026,0.373472727,0.652318182,0.335536364,,0.584645455,0.977045455,16,Aug
3374,VA,17-Aug,1.103786364,0.33682272700000004,0.371127273,0.165031818,0.04165,0.18003636399999998,0.063172727,0.068995455,0.197495455,0.6701181820000001,0.270845455,,0.402563636,0.996286364,17,Aug
3375,VA,18-Aug,1.1025416670000001,0.245958333,0.395525,0.17955833300000001,0.042616667000000004,0.141425,0.09109166699999999,0.046083333,0.164583333,0.7304,0.16899166699999998,,0.278783333,0.9647416670000001,18,Aug
3376,VA,8-Sep,2.6941349999999997,0.393575,0.838515,0.166265,0.048665,0.2106,0.06071,0.062015,0.44737,1.0627950000000002,1.55131,,1.84971,1.43949,8,Sep
3377,VA,9-Sep,1.73194,0.41129499999999997,0.51137,0.191465,0.05235,0.25698499999999996,0.10267000000000001,0.169295,0.33807,0.706865,0.9800049999999999,,1.2055,1.10694,9,Sep
3378,VA,10-Sep,1.7938125,0.40899375,0.58446875,0.20526875,0.05490625,0.18739375,0.06295625,0.0979375,0.39394375,0.89433125,1.4012125,,1.66396875,1.28910625,10,Sep
3379,VA,11-Sep,1.4454666669999998,0.309393333,0.48388000000000003,0.1401,0.031933333,0.116993333,0.065893333,0.042473332999999995,0.36848000000000003,0.72734,0.892373333,,1.138133333,1.025166667,11,Sep
3380,VA,12-Sep,1.54636875,0.51865625,0.51125,0.18585,0.0490625,0.19895,0.05801875,0.04233125,0.38338125,0.87649375,0.66246875,,0.9181875,1.38121875,12,Sep
3381,VA,13-Sep,1.7798625,0.43118125,0.607325,0.16611875,0.0428625,0.1855875,0.060325,0.106425,0.42114375,0.71076875,0.75519375,,1.0361,1.13064375,13,Sep
3382,VA,14-Sep,1.39069,0.383725,0.444155,0.137275,0.042635,0.20784499999999997,0.049525,0.101005,0.301325,0.600905,0.63803,,0.8390299999999999,0.975075,14,Sep
3383,VA,15-Sep,1.173782609,0.463134783,0.362647826,0.142986957,0.055826087,0.314795652,0.051556522,0.32350869600000004,0.321156522,0.57293913,0.577608696,,0.791826087,1.026978261,15,Sep
3384,VA,16-Sep,1.0512,0.3966,0.34169499999999997,0.196525,0.0491,0.23135999999999998,0.05675499999999999,0.159725,0.353595,0.581295,0.40236,,0.63821,0.968665,16,Sep
3385,VA,17-Sep,0.947068421,0.36071052600000003,0.328505263,0.191873684,0.044947368,0.191163158,0.053268420999999996,0.15690526300000002,0.18568421100000002,0.495852632,0.253710526,,0.377557895,0.8486736840000001,17,Sep
3386,VT,13-Jan,0.90235,0.423775,0.37515,0.106975,0.020775,0.194525,0.03525,0.204675,0.344125,0.503675,0.65485,,0.884375,0.919475,13,Jan
3387,VT,14-Jan,1.264166667,1.5492,0.7161,0.12813333300000002,0.025833332999999997,0.28126666699999997,0.042766667,0.2156,0.43336666700000004,0.667566667,1.416733333,,1.7058,2.206133333,14,Jan
3388,VT,15-Jan,1.083175,0.74065,0.463125,0.0655,0.0194,0.22945,0.04325,0.149825,0.440775,0.438075,0.961575,,1.255575,1.171725,15,Jan
3389,VT,16-Jan,0.70635,0.584425,0.319225,0.08,0.01435,0.1699,0.0312,0.134025,0.309875,0.5291,0.758625,,0.965325,1.10515,16,Jan
3390,VT,17-Jan,0.60082,0.53604,0.29668,0.07816000000000001,0.01522,0.12378,0.0238,0.1047,0.20476,0.39796,0.37616,,0.51276,0.9277200000000001,17,Jan
3391,VT,18-Jan,0.77298,1.12548,0.47166,0.11825999999999999,0.022000000000000002,0.18404,0.0383,0.1417,0.20761999999999997,0.54282,0.38066,,0.5191399999999999,1.6596799999999998,18,Jan
3392,VT,13-Oct,0.98354,0.19912,0.3618,0.10826,0.01932,0.04202,0.03098,0.027819999999999998,0.20074,0.40886,0.26054,,0.39442,0.6015,13,Oct
3393,VT,14-Oct,0.750575,0.251775,0.265775,0.089225,0.023125,0.09165,0.03085,0.076,0.163175,0.2898,0.31255,,0.421375,0.536975,14,Oct
3394,VT,15-Oct,0.60845,0.1925,0.239025,0.1045,0.01665,0.016875,0.0272,0.016775,0.20135,0.28595,0.3435,,0.4778,0.473925,15,Oct
3395,VT,16-Oct,0.578566667,0.24733333300000002,0.22696666699999998,0.078666667,0.016766667,0.0484,0.029333333,0.016766667,0.164166667,0.38146666700000004,0.185733333,,0.295266667,0.622766667,16,Oct
3396,VT,17-Oct,0.646233333,0.24916666699999998,0.226766667,0.072433333,0.0208,0.09106666699999999,0.035033333,0.032166667,0.1211,0.366,0.173366667,,0.254133333,0.6093666670000001,17,Oct
3397,VT,12-Nov,1.0775,0.5118,0.47126666700000003,0.0922,0.014766666999999999,0.0458,0.040866667,0.019066667,0.2639,0.570566667,0.44299999999999995,,0.619033333,1.073266667,12,Nov
3398,VT,13-Nov,0.73675,0.46235,0.3081,0.081725,0.020725,0.12285,0.02905,0.05255,0.290525,0.4394,0.644925,,0.8387,0.894725,13,Nov
3399,VT,14-Nov,1.1618,0.510075,0.4595,0.1221,0.02045,0.05855,0.031,0.0214,0.241325,0.6469,0.7401,,0.901075,1.1467,14,Nov
3400,VT,15-Nov,0.627475,0.36435,0.271225,0.0894,0.01775,0.055425,0.027375,0.0344,0.237275,0.528375,0.5094,,0.667675,0.884325,15,Nov
3401,VT,16-Nov,0.5718333329999999,0.22116666699999998,0.240166667,0.058133332999999995,0.009133333,0.0209,0.021,0.0173,0.1241,0.36626666700000005,0.17656666699999998,,0.259366667,0.5816,16,Nov
3402,VT,17-Nov,0.627266667,0.602433333,0.327466667,0.1056,0.0186,0.059000000000000004,0.032433332999999995,0.0416,0.1238,0.482633333,0.273266667,,0.355833333,1.0774,17,Nov
3403,VT,12-Dec,0.8395,0.56075,0.40745,0.09905,0.0166,0.05895,0.0306,0.02795,0.27475,0.43795,0.43545,,0.6187,0.9917,12,Dec
3404,VT,13-Dec,1.261366667,0.7891,0.642166667,0.0871,0.0182,0.098566667,0.0381,0.07543333299999999,0.4144,0.728,0.624266667,,0.9007,1.505533333,13,Dec
3405,VT,14-Dec,0.788025,0.3284,0.308075,0.080025,0.01405,0.0787,0.024175,0.055725,0.284575,0.3157,0.528875,,0.718675,0.639075,14,Dec
3406,VT,15-Dec,0.85206,0.40734000000000004,0.36788000000000004,0.05574,0.01228,0.052239999999999995,0.02696,0.051019999999999996,0.20376,0.54564,0.20128,,0.3372,0.94432,15,Dec
3407,VT,16-Dec,0.708575,0.4899,0.3095,0.0496,0.013000000000000001,0.1105,0.02305,0.068475,0.202625,0.4227,0.355075,,0.490225,0.905875,16,Dec
3408,VT,17-Dec,0.524266667,0.780066667,0.356066667,0.051266667,0.014966667,0.126366667,0.028333333,0.146866667,0.201366667,0.2512,0.256633333,,0.39096666700000005,1.0272333329999999,17,Dec
3409,VT,13-Feb,1.13955,0.522275,0.445525,0.07955,0.0223,0.18795,0.031525,0.114125,0.3368,0.491925,0.46615,,0.6908,1.00635,13,Feb
3410,VT,14-Feb,1.292133333,0.852066667,0.568766667,0.0702,0.020133333,0.200133333,0.036066667000000004,0.0651,0.4908,0.664333333,0.913433333,,1.2408,1.5057666669999998,14,Feb
3411,VT,15-Feb,1.55195,1.1461,0.5995,0.086125,0.044525,0.3619,0.057325,0.157975,0.4838,0.775125,1.42,,1.742725,1.9089,15,Feb
3412,VT,16-Feb,0.71835,0.47200000000000003,0.296225,0.1269,0.031975,0.147925,0.029675,0.1544,0.26775,0.31455,0.406475,,0.58505,0.781525,16,Feb
3413,VT,17-Feb,1.0478,0.8526,0.43855,0.1993,0.0334,0.18275,0.0408,0.06405,0.2794,0.8408,0.68355,,0.86995,1.68005,17,Feb
3414,VT,18-Feb,1.153666667,1.313466667,0.685533333,0.10026666699999999,0.019433333,0.114533333,0.0531,0.070833333,0.155266667,0.6065666670000001,0.284766667,,0.38833333299999995,1.910433333,18,Feb
3415,VT,13-Mar,0.8701,0.45966666700000003,0.281966667,0.141166667,0.031966667000000004,0.19213333300000002,0.0317,0.130833333,0.356866667,0.344,0.4256,,0.6637,0.798233333,13,Mar
3416,VT,14-Mar,1.372925,0.740325,0.5939,0.115825,0.025725,0.186025,0.03435,0.144775,0.3836,0.4385,0.680725,,0.936575,1.17185,14,Mar
3417,VT,15-Mar,1.1512799999999999,0.74658,0.46884,0.17457999999999999,0.03648,0.18236,0.0351,0.12666,0.30351999999999996,0.56108,0.67914,,0.8816,1.29874,15,Mar
3418,VT,16-Mar,0.83898,0.4346,0.3071,0.14732,0.029160000000000002,0.1239,0.033280000000000004,0.06042,0.16116,0.4291,0.36391999999999997,,0.47138,0.8569,16,Mar
3419,VT,17-Mar,0.714625,0.4227,0.28875,0.1348,0.041625,0.1961,0.033325,0.2762,0.174325,0.3444,0.4328,,0.549075,0.7616,17,Mar
3420,VT,18-Mar,0.46985,0.41935,0.1914,0.1849,0.03065,0.140575,0.028375,0.120325,0.098375,0.31905,0.281975,,0.347575,0.733325,18,Mar
3421,VT,13-Apr,1.1525,0.35448,0.40621999999999997,0.16685999999999998,0.0355,0.12908,0.03352,0.06,0.13282,0.49601999999999996,0.32952,,0.41808,0.84262,13,Apr
3422,VT,14-Apr,0.950825,0.218275,0.3279,0.1256,0.023475,0.083325,0.027575,0.02415,0.144875,0.3769,0.307725,,0.404375,0.589175,14,Apr
3423,VT,15-Apr,0.7535,0.2029,0.27695,0.1819,0.026775,0.0364,0.0269,0.01755,0.1114,0.38795,0.31955,,0.393875,0.584725,15,Apr
3424,VT,16-Apr,0.804525,0.34335,0.2695,0.282075,0.0324,0.05825,0.032075,0.0318,0.1212,0.3068,0.224325,,0.305175,0.64525,16,Apr
3425,VT,17-Apr,0.480625,0.13845,0.18465,0.1044,0.01695,0.031075,0.02555,0.01665,0.08715,0.31115,0.2811,,0.3392,0.444625,17,Apr
3426,VT,18-Apr,0.595275,0.324875,0.248875,0.0973,0.019225,0.042675,0.022275,0.021775,0.10800000000000001,0.270525,0.178475,,0.250525,0.5911,18,Apr
3427,VT,13-May,2.128166667,0.33673333299999997,0.6902,0.195766667,0.046466667,0.15203333300000002,0.077266667,0.0252,0.254166667,0.737933333,0.335166667,,0.5046666670000001,1.062933333,13,May
3428,VT,14-May,0.854975,0.198125,0.29865,0.167525,0.03075,0.06335,0.03885,0.016325,0.135125,0.414325,0.197975,,0.288075,0.60585,14,May
3429,VT,15-May,1.191225,0.2369,0.388625,0.194425,0.03785,0.049525,0.049875,0.0163,0.1646,0.626675,0.24575,,0.355525,0.85355,15,May
3430,VT,16-May,0.5709,0.113733333,0.2335,0.201,0.022466667000000003,0.017433333,0.027433332999999997,0.0174,0.0971,0.39399999999999996,0.220066667,,0.284866667,0.501466667,16,May
3431,VT,17-May,0.4427,0.1153,0.152075,0.129825,0.021175,0.01975,0.044000000000000004,0.01665,0.060675,0.27725,0.214575,,0.255075,0.388125,17,May
3432,VT,18-May,0.561666667,0.156233333,0.218266667,0.187733333,0.030433332999999996,0.031766667,0.042233333,0.0165,0.113966667,0.4188,0.154433333,,0.230466667,0.5684,18,May
3433,VT,13-Jun,1.6358,0.09825,0.5138,0.1305,0.0211,0.02515,0.06025,0.01395,0.15695,0.5437,0.1659,,0.2706,0.6333,13,Jun
3434,VT,14-Jun,0.73005,0.123125,0.28465,0.1194,0.020975,0.0254,0.03855,0.016125,0.12965,0.4096,0.2184,,0.304875,0.5262,14,Jun
3435,VT,15-Jun,0.5906600000000001,0.07798,0.22826,0.06348,0.01166,0.01554,0.04378,0.017240000000000002,0.11306,0.34018000000000004,0.15694,,0.23234000000000002,0.41273999999999994,15,Jun
3436,VT,16-Jun,0.58772,0.10918,0.24781999999999998,0.12144,0.02192,0.02024,0.05322,0.01852,0.13374,0.36644,0.18458,,0.2738,0.46978000000000003,16,Jun
3437,VT,17-Jun,0.7042666670000001,0.1638,0.300233333,0.177866667,0.026833332999999997,0.018866667,0.044266667,0.016133333,0.11466666699999999,0.3833,0.132766667,,0.209233333,0.5409666670000001,17,Jun
3438,VT,18-Jun,0.45305,0.1,0.18855,0.12895,0.0215,0.02385,0.03825,0.0163,0.12765,0.361,0.15045,,0.2356,0.45525,18,Jun
3439,VT,13-Jul,1.45374,0.07524,0.51668,0.11756,0.01976,0.0225,0.0506,0.013999999999999999,0.14648,0.44653999999999994,0.14968,,0.2474,0.5147,13,Jul
3440,VT,14-Jul,1.462825,0.0754,0.507925,0.1035,0.020025,0.023675,0.054375,0.0161,0.14275,0.49575,0.205375,,0.3006,0.563325,14,Jul
3441,VT,15-Jul,1.0257,0.096525,0.401075,0.1347,0.02145,0.0173,0.047925,0.016025,0.147025,0.4195,0.229175,,0.32725,0.509325,15,Jul
3442,VT,16-Jul,0.792333333,0.07593333299999999,0.269733333,0.107933333,0.0185,0.013033333000000001,0.0465,0.016166667,0.129733333,0.407466667,0.1323,,0.2188,0.4769,16,Jul
3443,VT,17-Jul,0.8264,0.1235,0.2928,0.17600000000000002,0.0248,0.0221,0.0412,0.016,0.1278,0.4484,0.1142,,0.1995,0.5648,17,Jul
3444,VT,18-Jul,0.56535,0.1803,0.18705,0.1071,0.03685,0.13955,0.0385,0.0768,0.07145,0.24535,0.07785,,0.1255,0.42175,18,Jul
3445,VT,13-Aug,1.6693,0.142075,0.58525,0.142225,0.02385,0.0236,0.05035,0.01365,0.16625,0.450725,0.217975,,0.32885,0.58565,13,Aug
3446,VT,14-Aug,0.7539,0.097225,0.292125,0.085175,0.0165,0.034375,0.039675,0.0161,0.13195,0.30215,0.11355,,0.201575,0.394575,14,Aug
3447,VT,15-Aug,1.247525,0.155775,0.44975,0.132175,0.022175,0.0238,0.038425,0.016,0.125875,0.477375,0.174875,,0.25885,0.625575,15,Aug
3448,VT,16-Aug,0.7093,0.1042,0.2716,0.10928,0.01878,0.02232,0.03778,0.01608,0.15106,0.38088,0.152,,0.25276,0.479,16,Aug
3449,VT,17-Aug,0.6289600000000001,0.09283999999999999,0.25948000000000004,0.09228,0.01772,0.0296,0.03772,0.016280000000000003,0.0988,0.27302,0.12315999999999999,,0.18905999999999998,0.36154000000000003,17,Aug
3450,VT,18-Aug,0.79675,0.13155,0.3023,0.1205,0.03045,0.02465,0.0584,0.0161,0.0866,0.29915,0.0682,,0.12605,0.42595,18,Aug
3451,VT,13-Sep,0.8231,0.13655,0.320875,0.104625,0.0164,0.027375,0.035625,0.014775,0.185575,0.26895,0.159575,,0.2833,0.401225,13,Sep
3452,VT,14-Sep,1.3713600000000001,0.17526,0.46778000000000003,0.09196,0.021419999999999998,0.07434,0.032780000000000004,0.02516,0.15596,0.3089,0.19118,,0.2952,0.47922,14,Sep
3453,VT,15-Sep,1.1431799999999999,0.22971999999999998,0.39958,0.15624000000000002,0.0287,0.07304,0.04088,0.0688,0.18686,0.38986,0.27155999999999997,,0.3962,0.61342,15,Sep
3454,VT,16-Sep,0.6592,0.18935,0.2333,0.09275,0.02115,0.05995,0.034125,0.016375,0.141425,0.26045,0.1323,,0.22665,0.4456,16,Sep
3455,VT,17-Sep,0.73535,0.163175,0.284175,0.1395,0.019725,0.024325,0.03725,0.01835,0.1193,0.238675,0.143425,,0.223,0.398025,17,Sep
3456,WI,8-Jan,2.1074599999999997,4.40842,1.8722599999999998,0.18575999999999998,0.043,0.18916,0.06763999999999999,0.21548,0.80018,0.38144,1.7582200000000001,,2.2919400000000003,4.78378,8,Jan
3457,WI,9-Jan,1.9007,3.80505,1.6716,0.124775,0.0302,0.21425,0.080475,0.1659,0.9303,0.513625,1.76325,,2.38375,4.310475,9,Jan
3458,WI,10-Jan,1.429625,2.831725,1.276725,0.0637,0.020075,0.126575,0.0496,0.138175,0.54255,0.27725,0.7238,,1.0857,3.104525,10,Jan
3459,WI,11-Jan,1.549675,2.43595,1.19475,0.06155,0.01585,0.1093,0.047675,0.07925,0.6648,0.5181,0.65275,,1.0962,2.945825,11,Jan
3460,WI,12-Jan,,,,,,,,,,,,,,,12,Jan
3461,WI,13-Jan,1.1657799999999998,3.0062,1.20318,0.19588,0.04058,0.16168,0.059579999999999994,0.20800000000000002,0.6109399999999999,0.23578000000000002,0.42754,,0.83504,3.2382400000000002,13,Jan
3462,WI,14-Jan,0.961025,2.40625,1.00285,0.1377,0.02045,0.13765,0.053075,0.162175,0.5981,0.2853,0.479775,,0.878725,2.687,14,Jan
3463,WI,15-Jan,1.299675,2.59755,1.125075,0.174125,0.032875,0.13955,0.049075,0.17365,0.5135,0.2365,0.431725,,0.774225,2.83025,15,Jan
3464,WI,16-Jan,1.039425,2.8432,1.141,0.11975,0.0247,0.109625,0.049375,0.159025,0.423,0.271025,0.3862,,0.668325,3.109925,16,Jan
3465,WI,17-Jan,0.8315600000000001,2.49092,0.9382,0.15538,0.036039999999999996,0.1439,0.05058,0.19826,0.40662,0.28438,0.5849,,0.8561200000000001,2.7707599999999997,17,Jan
3466,WI,18-Jan,0.79618,2.5906,0.92738,0.2171,0.0361,0.14898,0.055139999999999995,0.18898,0.29974,0.24288,0.31488,,0.5148,2.8296,18,Jan
3467,WI,8-Oct,1.606325,1.126625,0.70445,0.3372,0.054375,0.0352,0.0629,0.0331,0.674825,0.7235,0.990025,,1.44015,1.838575,8,Oct
3468,WI,9-Oct,1.09195,0.79565,0.6067,0.053475,0.01095,0.008975,0.041425,0.0337,0.2399,0.25185,0.308525,,0.46855,1.043475,9,Oct
3469,WI,10-Oct,0.79035,1.0371,0.277125,0.995125,0.1555,0.0184,0.074425,0.033425,0.26715,0.394375,0.53015,,0.708325,1.4252,10,Oct
3470,WI,11-Oct,1.3879,0.898675,0.65485,0.47755,0.090725,0.038725,0.075975,0.032975,0.373275,0.5487,0.68155,,0.930525,1.43865,11,Oct
3471,WI,12-Oct,0.9430200000000001,0.80576,0.5185,0.2992,0.04858,0.01872,0.04968,0.03348,0.35098,0.37988,0.262,,0.49612,1.1795799999999999,12,Oct
3472,WI,13-Oct,1.04168,0.8197200000000001,0.55892,0.2077,0.040619999999999996,0.0149,0.0476,0.03644,0.37235999999999997,0.3867,0.39578,,0.6441399999999999,1.20028,13,Oct
3473,WI,14-Oct,0.6575,0.5423,0.309125,0.28825,0.06525,0.017525,0.0499,0.0333,0.223225,0.273375,0.314625,,0.463525,0.81135,14,Oct
3474,WI,15-Oct,0.6372,0.626725,0.25135,0.7147,0.085575,0.018125,0.06315,0.033025,0.266975,0.35965,0.420325,,0.598375,0.9807,15,Oct
3475,WI,16-Oct,0.7764,0.66905,0.37735,0.35,0.058075,0.018000000000000002,0.04465,0.0332,0.194675,0.453725,0.36055,,0.49045,1.115575,16,Oct
3476,WI,17-Oct,0.52766,0.65258,0.23715999999999998,0.41306000000000004,0.059739999999999994,0.02936,0.05264,0.0353,0.1524,0.30044,0.29632,,0.39796,0.94824,17,Oct
3477,WI,8-Nov,1.23005,1.649025,0.79305,0.352675,0.066925,0.041025,0.0665,0.054175,0.518275,0.254525,0.4712,,0.8169,1.8995,8,Nov
3478,WI,9-Nov,2.18125,3.742275,1.73235,0.374725,0.0702,0.021425,0.076025,0.0459,0.4263,0.45095,0.8647,,1.149,4.186075,9,Nov
3479,WI,10-Nov,1.25252,2.4534599999999998,1.01184,0.41048,0.05272,0.03412,0.05122,0.04652,0.43098000000000003,0.2645,0.8386399999999999,,1.12608,2.71372,10,Nov
3480,WI,11-Nov,1.17405,1.5569,0.7757,0.40595,0.07045,0.02015,0.0649,0.03335,0.4256,0.44705,0.61545,,0.89935,1.9969,11,Nov
3481,WI,12-Nov,1.6959,2.6862,1.3385,0.1526,0.0222,0.0266,0.0452,0.0629,0.3279,0.23600000000000002,0.1661,,0.3848,2.9185,12,Nov
3482,WI,13-Nov,1.010325,2.4684,0.845025,0.574275,0.083275,0.06015,0.055075,0.0762,0.459325,0.23855,0.28715,,0.593475,2.703175,13,Nov
3483,WI,14-Nov,1.048425,1.735125,0.72165,0.1703,0.038175,0.081675,0.0474,0.093475,0.26805,0.174125,0.32915,,0.507925,1.906475,14,Nov
3484,WI,15-Nov,0.797825,1.642575,0.63095,0.325625,0.039425,0.02315,0.04475,0.0433,0.3137,0.387425,0.370275,,0.5795,2.023875,15,Nov
3485,WI,16-Nov,0.6439600000000001,1.5799,0.54788,0.5037,0.0643,0.0175,0.04556,0.036739999999999995,0.16704000000000002,0.335,0.43532,,0.54674,1.9095799999999998,16,Nov
3486,WI,17-Nov,0.890425,2.365425,0.754375,0.73435,0.0937,0.04295,0.067925,0.062075,0.1917,0.29665,0.33045,,0.4583,2.65735,17,Nov
3487,WI,8-Dec,1.4963600000000001,2.88246,1.19536,0.1458,0.05992000000000001,0.31642,0.08006,0.36572,0.96586,0.25046,0.9130799999999999,,1.55736,3.1289,8,Dec
3488,WI,9-Dec,1.22884,2.13708,0.96352,0.11444000000000001,0.026060000000000003,0.10747999999999999,0.0678,0.09118,0.55504,0.29358,1.01236,,1.38258,2.42598,9,Dec
3489,WI,10-Dec,1.39375,2.521975,1.21855,0.08555,0.017725,0.067825,0.05595,0.086225,0.575625,0.29135,0.97965,,1.36355,2.808725,10,Dec
3490,WI,11-Dec,,,,,,,,,,,,,,,11,Dec
3491,WI,12-Dec,1.2068,2.442966667,1.022933333,0.205366667,0.018733333,0.071433333,0.0524,0.073733333,0.5896,0.267833333,0.406866667,,0.800133333,2.7065333330000003,12,Dec
3492,WI,13-Dec,1.12732,2.07272,0.9478200000000001,0.07973999999999999,0.025240000000000002,0.1668,0.0559,0.15946,0.6711600000000001,0.24174,0.40878000000000003,,0.85646,2.3106400000000002,13,Dec
3493,WI,14-Dec,1.527875,2.30315,1.19455,0.072525,0.025425,0.0686,0.211925,0.1151,0.326275,0.1488,0.402875,,0.6205,2.449625,14,Dec
3494,WI,15-Dec,0.8561200000000001,1.9377,0.8673,0.07768,0.0146,0.03578,0.05536,0.05554,0.24654,0.19466,0.12568,,0.2901,2.12926,15,Dec
3495,WI,16-Dec,0.79305,1.7335,0.683425,0.1294,0.031025,0.094125,0.03855,0.1015,0.266575,0.2059,0.479225,,0.65705,1.9361,16,Dec
3496,WI,17-Dec,0.824525,1.78365,0.711775,0.14895,0.035725,0.112525,0.052000000000000005,0.12285,0.209025,0.216125,0.2034,,0.34285,1.996325,17,Dec
3497,WI,8-Feb,2.313225,4.6828,2.071775,0.1388,0.035375,0.165825,0.057525,0.132325,0.7614,0.5656,1.952725,,2.460575,5.2394,8,Feb
3498,WI,9-Feb,1.87255,3.1983,1.40625,0.259125,0.0436,0.133675,0.0643,0.118675,0.81835,0.348325,1.00065,,1.546475,3.5411,9,Feb
3499,WI,10-Feb,0.993275,1.1693,0.67975,0.03055,0.008,0.06085,0.111225,0.0479,0.47445,0.445175,0.61925,,0.9357,1.6074,10,Feb
3500,WI,11-Feb,1.5174,3.05725,1.372975,0.107875,0.0256,0.12625,0.04445,0.1092,0.713975,0.410975,0.75305,,1.2293,3.46165,11,Feb
3501,WI,12-Feb,,,,,,,,,,,,,,,12,Feb
3502,WI,13-Feb,1.360575,1.985775,1.07885,0.05645,0.01455,0.077725,0.046525,0.08395,0.584125,0.363775,0.4515,,0.8411,2.3438,13,Feb
3503,WI,14-Feb,1.3147,2.723825,1.22445,0.121525,0.0333,0.174975,0.062525,0.196975,0.689075,0.331275,0.61455,,1.074175,3.0498,14,Feb
3504,WI,15-Feb,1.534125,2.41245,1.12085,0.2962,0.068825,0.2315,0.057725,0.267075,0.52995,0.264825,0.843,,1.196475,2.67305,15,Feb
3505,WI,16-Feb,0.9351,1.995475,0.88045,0.099675,0.018875,0.076725,0.0412,0.08205,0.3029,0.346875,0.443175,,0.645225,2.336825,16,Feb
3506,WI,17-Feb,0.780625,2.02675,0.7405,0.21775,0.0415,0.1229,0.046,0.14035,0.268925,0.413325,0.71285,,0.8922,2.4335,17,Feb
3507,WI,18-Feb,0.76855,2.5465,0.931075,0.1652,0.0351,0.1992,0.068425,0.2439,0.2203,0.345475,0.4725,,0.619425,2.886475,18,Feb
3508,WI,8-Mar,1.762425,2.37415,1.25445,0.09855,0.02955,0.089175,0.045675,0.072525,0.680075,0.469075,1.583525,,2.03715,2.83575,8,Mar
3509,WI,9-Mar,1.987675,3.293475,1.566475,0.26415,0.049975,0.11145,0.059675,0.087325,0.62515,0.436225,0.82505,,1.242075,3.7228,9,Mar
3510,WI,10-Mar,1.88278,1.4306,1.0463200000000001,0.27626,0.052739999999999995,0.0474,0.06816,0.0398,0.42854,0.89174,0.92212,,1.2079600000000001,2.30816,10,Mar
3511,WI,11-Mar,1.58914,2.00208,1.1130799999999998,0.114,0.031439999999999996,0.08932000000000001,0.056220000000000006,0.08928,0.58128,0.43636,0.59738,,0.98508,2.4315,11,Mar
3512,WI,12-Mar,1.7374,0.877875,0.682275,0.301075,0.051425,0.11205,0.062975,0.0448,0.41495,0.7463,0.424025,,0.7008,1.612325,12,Mar
3513,WI,13-Mar,1.01535,1.3468,0.703925,0.05275,0.0149,0.0598,0.028999999999999998,0.043275,0.4109,0.33765,0.28875,,0.562825,1.679125,13,Mar
3514,WI,14-Mar,1.637525,2.72575,1.333225,0.15905,0.0346,0.096075,0.047675,0.07295,0.725125,0.483,0.66445,,1.148125,3.201025,14,Mar
3515,WI,15-Mar,0.8600200000000001,1.276,0.57544,0.26932,0.05322,0.09002,0.0438,0.07312,0.37444,0.47503999999999996,0.5133,,0.7630399999999999,1.7434599999999998,15,Mar
3516,WI,16-Mar,0.80796,1.23708,0.58928,0.14568,0.02404,0.041839999999999995,0.04332,0.04322,0.24128000000000002,0.46926,0.34574,,0.50666,1.6989,16,Mar
3517,WI,17-Mar,0.817375,0.898,0.53425,0.1009,0.024275,0.04125,0.034575,0.048775,0.16155,0.25965,0.67345,,0.7812,1.153525,17,Mar
3518,WI,18-Mar,0.66375,0.9721,0.47925,0.08895,0.028375,0.07525,0.041325,0.05065,0.125425,0.378225,0.380575,,0.46425,1.344275,18,Mar
